"","Adenorandia-type kalbreyeri","Alchornea","Allophylus","Anacardiaceae undiff.","Anopyxis klaineana","Anthocleista","Antiaris-type toxicaria","Antidesma-type","Aphania-type senegalensis","Aporrhiza","Araliaceae undiff.","Balanites","Bersama","Bertiera","Blighia","Bridelia-type","Brucea","Butyrospermum","Campylospermum","Carapa-type procera","Celastraceae undiff.","Celtis","Cf. Leonardoxa","Clausena anisata","Cnestis-type","Cocculus","Commiphora","Crateva adansonii","Croton-type","Crudia-type","Cussonia","Diospyros","Dombeya-type","Drypetes-type","Embelia-type","Entandrophragma-type","Ericaceae undiff.","Erythrococca-type3","Erythrococca-type4","Eugenia/Syzygium","Faurea-type","Ficus","Flacourtia","Flueggea","Gnidia-type","Harungana","Holoptelea grandis","Hymenocardia","Ilex mitis","Irvingia-type","Ixora-type","Keetia-type cornelia","Khaya-type","Klaineanthus gaboniae","Lannea-type","Lecaniodiscus/Aphania senegalensis","Lindackeria-type","Lonchocarpus","Lophira","Macaranga-type","Maerua-type","Mallotus-type","Margaritaria discoidea","Maytenus","Meliacea undiff.","Mitragyna-type inermis","Morelia senegalensis","Morus","Myrianthus-type","Myrica","Myrsine africana","Nuxia-type","Olea capensis","Ormocarpum","Pappea capensis","Parkinsonia aculeata-type","Pausinystalia-type","Pavetta","Pentaclethra macrophylla","Phyllanthus-type","Podocarpus","Polyscias","Prunus","Pseudospondias-type","Psorospermum","Psydrax subcordata","Pycnanthus","Rapanea","Rhamnaceae undiff.","Rhamnus-type","Rhus-type","Salix","Santiria-type","Sapotaceae undiff.","Schefflera","Schrebera","Sorindeia-type","Sterculia-type","Strombosia","Tapura fischeri-type","Teclea-type","Tetrorchidium","Thecacoris-type","Trilepisium-type madagascariensis","Uapaca","Zanthoxylum-type","Acacia","Acridocarpus","Baphia-type","Cassine","Cissampelos-type","Clematis-type","Entada-type","Landolphia-type3","Maesa","Olacaceae undiff.","Polygala-type","Rubus","Sapindaceae undiff.","Tarenna-type","Tetracera","Tapinanthus-type","Anthospermum","Apocynaceae undiff.","Acalypha","Acanthaceae undiff.","Apiaceae undiff.","Artemisia","Asteraceae undiff.","Asteraceae undiff.2","Astripomoea","Basilicum polystachyon/Hoslundia opposita","Boscia-type","Canthium","Capparidaceae undiff.","Cassia-type","Cissus","Clutia-type","Cochlospermum","Combretaceae/Melastomataceae undiff.","Euphorbiaceae undiff.","Euphorbia-type","Fabaceae undiff.","Hypericum","Indigofera","Lamiaceae undiff.","Lippia-type","Lobelia","Monocotyledoneae undiff.","Rosaceae undiff.","Rubiaceae undiff.","Solanaceae undiff.","Triumfetta-type","UNKNOWN","Walhembergia","Amaranthaceae/Chenopodiaceae undiff.","Achyranthes-type","Aerva-type","Alchemilla","Anagallis","Begonia","Brassicaceae undiff.","Celosia argentea-type","Centaurea-type","Crassula","Cyathogyne","Cyathula","Cyperaceae Ascolepis","Dipsacaceae undiff.","Dolichos-type","Eriosema-type","Galium/Rubia","Gentianaceae undiff.","Hermannia-type","Hypoestes-type","Hyptis","Impatiens","Isoglossa","Justicia-type","Laportea-type","Leonotis-type","Leucas-type","Lotus","Mellera-type","Mitracarpus villosus","Phaulopsis","Plantago","Poaceae undiff.","Primulaceae undiff.","Pterygota","Rumex","Sauvagesia erecta","Sebaea","Spermacoce-type","Streptocarpus","Swertia abyssinica-type","Thalictrum","Urticaceae undiff.","Ricinus communis","Stephania-type abyssinica","Cyperaceae undiff.","Hydrocotyle","Laurembergia tetrandra","Ludwigia-type","Mesanthenum","Nymphaea","Onagraceae undiff.","Ottelia-type","Polygonum senegalense-type","Potamogeton","Typha","Xyris","Phoenix","Pteris","Spores monolètes Lisse","Spores monolètes NL","Spores trilètes L","Spores trilètes NL"
"28",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,0,0,11,0,1,0,3,0,2,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,1,0,0,0,1,49,0,0,0,0,22,0,1,0,3,0,0,0,0,34,7,2,3
"29",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,6,0,4,0,0,11,0,0,1,5,0,6,0,0,0,0,0,0,0,0,30,0,1,0,0,0,1,0,0,2,0,0,5,18,0,0,0,0,1,0,0,3,1,0,0,0,0,0,2,0,0,0,0,1,0,31,0,0,0,0,0,3,0,0,1,2,3,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,5,0,0,1,0,0,3,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,92,0,0,2,0,0,0,0,0,0,1,0,0,72,0,2,0,0,64,0,0,0,4,0,0,0,0,47,7,18,3
"30",0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,5,0,12,0,0,9,0,2,0,0,9,0,0,0,24,0,4,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,5,0,0,0,0,1,0,1,0,1,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,70,0,0,0,0,36,0,0,0,1,0,2,0,0,33,12,2,2
"31",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,1,0,3,0,0,9,0,10,0,0,5,0,0,0,26,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,47,0,4,0,0,12,0,0,0,11,0,0,0,0,6,25,5,7
"32",0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1,6,0,5,0,0,6,0,0,0,9,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,43,0,0,0,0,0,0,0,0,25,0,2,1
"33",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,6,0,5,0,3,1,0,0,0,0,5,0,1,0,9,1,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,1,0,0,0,57,0,0,0,0,0,0,1,1,0,0,0,3,44,0,3,0,0,18,0,1,2,1,1,1,0,0,21,11,5,6
"34",0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,1,3,0,4,0,0,2,0,0,0,4,0,2,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,3,0,0,0,0,1,26,0,0,0,0,29,0,0,0,2,0,0,0,0,22,4,4,1
"35",0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,8,0,0,0,0,15,0,0,0,36,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,4,0,4,0,0,0,0,6,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,59,0,0,0,0,0,0,0,5,41,9,11,0
"36",0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,7,0,2,0,0,4,0,0,0,31,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,9,0,0,0,0,9,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,96,0,0,1,0,0,0,0,0,0,0,0,0,47,0,1,0,0,72,0,0,0,2,1,0,0,0,17,8,19,10
"37",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,2,5,0,0,0,0,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,37,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,63,0,0,0,0,0,0,2,0,0,0,3,0,31,0,0,0,0,30,0,1,0,1,0,0,0,0,37,9,6,9
"38",0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,3,20,0,3,0,0,9,0,0,0,35,0,1,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,1,0,1,0,4,0,1,0,0,0,0,10,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,1,0,0,0,0,0,0,85,0,0,3,0,0,0,1,0,0,0,1,1,32,0,0,1,0,59,0,2,0,4,0,0,0,0,45,17,10,8
"39",0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,7,10,0,1,0,0,11,0,0,0,39,0,4,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,2,0,0,0,1,3,1,0,0,0,0,0,0,9,0,6,0,0,0,0,8,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,9,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,93,0,0,0,0,0,0,0,3,22,8,11,3
"40",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,2,5,0,0,0,0,7,0,0,0,26,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,6,0,0,0,0,0,1,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,32,0,0,0,0,1,0,0,0,7,4,4,1
"41",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,3,0,1,0,1,11,0,4,0,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,3,2,0,0,0,0,0,2,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,28,0,0,0,35,0,0,0,0,4,11,0,25
"42",0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,6,0,0,0,0,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,2,0,0,0,0,2,0,0,13,0,2,0,0,0,0,6,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,8,1,0,1,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,0,50,0,0,0,0,0,0,0,5,50,9,15,2
"43",0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,3,12,0,4,0,0,13,0,0,0,12,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,0,0,0,0,8,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,1,0,0,0,0,1,72,0,0,0,0,53,0,2,0,0,0,0,0,0,42,12,13,13
"44",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,12,0,0,0,0,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,2,0,3,19,0,0,0,0,0,0,1,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,45,0,0,0,0,0,0,0,10,54,9,10,2
"45",0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,1,1,4,0,3,0,1,10,0,5,0,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,10,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,1,1,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,6,86,0,0,0,0,0,0,0,0,0,0,0,1,70,0,0,0,0,35,0,1,0,13,0,0,0,0,55,38,18,14
"46",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,10,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,1,2,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1,0,0,62,0,0,0,0,0,0,0,5,57,4,5,2
"47",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,13,0,0,0,0,20,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,9,3,0,0,0,0,1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,10,0,0,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,50,0,0,0,0,0,0,0,4,51,3,10,0
"48",0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,3,0,1,14,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,11,0,1,0,0,0,0,2,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,58,0,9,0,0,23,0,0,0,0,0,0,0,3,49,5,0,0
"49",0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,13,0,2,0,0,16,0,0,2,19,0,1,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,2,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,32,0,0,1,0,0,0,0,0,37,19,18,14
"50",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,9,0,1,0,0,7,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,32,0,1,2,17,0,0,0,0,28,17,15,3
"51",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,7,19,4,10,0
"52",0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,18,0,4,0,0,19,0,0,0,22,0,1,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,13,0,0,0,0,0,1,1,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,3,0,0,0,0,0,0,0,68,0,0,1,0,0,0,0,0,0,1,0,0,80,0,0,0,0,44,0,2,1,2,3,1,0,0,66,13,8,10
"53",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,23,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,14,0,2,0,0,0,0,3,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,31,0,0,0,0,0,0,0,3,29,3,12,1
"54",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,4,2,6,0,3,0,0,16,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,5,0,4,0,0,0,0,13,0,0,0,0,0,0,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,39,0,1,0,18,0,0,0,0,45,18,11,14
